"*Beginning for the 2015-16 season, reports from public health and clinical laboratories are presented separately in the weekly influenza update, FluView. Data from clinical laboratories include the weekly total number of specimens tested, the number of positive influenza test, and the percent positive by influenza type."
REGION TYPE,REGION,YEAR,WEEK,TOTAL SPECIMENS,TOTAL A,TOTAL B,PERCENT POSITIVE,PERCENT A,PERCENT B
HHS Regions,Region 8,2024,49,2315,115,2,5.054,4.9676,0.0863931
HHS Regions,Region 9,2024,49,20976,1991,119,10.0591,9.4918,0.567315
HHS Regions,Region 10,2024,49,6063,512,30,8.93947,8.44466,0.494805
HHS Regions,Region 1,2024,50,6021,204,37,4.00266,3.38814,0.614516
HHS Regions,Region 2,2024,50,6198,268,16,4.58212,4.32398,0.258148
HHS Regions,Region 3,2024,50,5253,222,2,4.26423,4.22616,0.0380735
HHS Regions,Region 4,2024,50,9088,514,16,5.83187,5.65581,0.176056
HHS Regions,Region 5,2024,50,23811,1239,24,5.30427,5.20348,0.100794
HHS Regions,Region 6,2024,50,14680,1660,34,11.5395,11.3079,0.231608
HHS Regions,Region 7,2024,50,8357,461,20,5.75565,5.51633,0.23932
HHS Regions,Region 8,2024,50,2470,163,2,6.68016,6.59919,0.0809717
HHS Regions,Region 9,2024,50,23366,3046,186,13.8321,13.036,0.796028
HHS Regions,Region 10,2024,50,6973,983,31,14.5418,14.0972,0.444572
HHS Regions,Region 1,2024,51,6428,346,44,6.06721,5.3827,0.684505
HHS Regions,Region 2,2024,51,6897,487,26,7.43802,7.06104,0.376975
HHS Regions,Region 3,2024,51,5239,454,5,8.76121,8.66578,0.0954381
HHS Regions,Region 4,2024,51,10286,1124,19,11.1122,10.9275,0.184717
HHS Regions,Region 5,2024,51,28022,2772,34,10.0136,9.89223,0.121333
HHS Regions,Region 6,2024,51,16786,2978,50,18.0388,17.741,0.297867
HHS Regions,Region 7,2024,51,9391,1081,44,11.9796,11.511,0.468534
HHS Regions,Region 8,2024,51,2996,467,0,15.5874,15.5874,0
HHS Regions,Region 9,2024,51,29208,5517,251,19.748,18.8887,0.859354
HHS Regions,Region 10,2024,51,8285,1778,40,21.9433,21.4605,0.4828
HHS Regions,Region 1,2024,52,7134,739,57,11.1578,10.3588,0.798991
HHS Regions,Region 2,2024,52,7272,977,50,14.1227,13.4351,0.687569
HHS Regions,Region 3,2024,52,5730,840,7,14.7818,14.6597,0.122164
HHS Regions,Region 4,2024,52,9731,1149,12,11.9309,11.8076,0.123317
HHS Regions,Region 5,2024,52,30034,4472,47,15.0463,14.8898,0.156489
HHS Regions,Region 6,2024,52,17665,3832,51,21.9813,21.6926,0.288706
HHS Regions,Region 7,2024,52,10804,2044,48,19.3632,18.9189,0.44428
HHS Regions,Region 8,2024,52,3559,756,9,21.4948,21.2419,0.25288
HHS Regions,Region 9,2024,52,31082,6647,289,22.3152,21.3854,0.929799
HHS Regions,Region 10,2024,52,8060,1832,42,23.2506,22.7295,0.521092
HHS Regions,Region 1,2025,1,8546,1168,76,14.5565,13.6672,0.889305
HHS Regions,Region 2,2025,1,8095,1156,52,14.9228,14.2804,0.642372
HHS Regions,Region 3,2025,1,5014,851,6,17.0921,16.9725,0.119665
HHS Regions,Region 4,2025,1,11702,1660,17,14.3309,14.1856,0.145274
HHS Regions,Region 5,2025,1,31941,5033,54,15.9262,15.7572,0.169062
HHS Regions,Region 6,2025,1,17475,4097,59,23.7825,23.4449,0.337625
HHS Regions,Region 7,2025,1,11296,1930,57,17.5903,17.0857,0.504603
HHS Regions,Region 8,2025,1,3759,819,14,22.1601,21.7877,0.372439
HHS Regions,Region 9,2025,1,32126,6287,293,20.4819,19.5698,0.912034
HHS Regions,Region 10,2025,1,8776,1613,32,18.7443,18.3797,0.364631
HHS Regions,Region 1,2025,2,7828,1189,69,16.0705,15.1891,0.881451
HHS Regions,Region 2,2025,2,8174,1188,45,15.0844,14.5339,0.550526
HHS Regions,Region 3,2025,2,4405,766,17,17.7753,17.3893,0.385925
HHS Regions,Region 4,2025,2,9344,1162,19,12.6391,12.4358,0.203339
HHS Regions,Region 5,2025,2,33525,6120,44,18.3863,18.255,0.131245
HHS Regions,Region 6,2025,2,14787,3295,37,22.5333,22.2831,0.25022
HHS Regions,Region 7,2025,2,10732,1930,78,18.7104,17.9836,0.726798
HHS Regions,Region 8,2025,2,3617,721,5,20.0719,19.9336,0.138236
HHS Regions,Region 9,2025,2,33127,6230,339,19.8297,18.8064,1.02333
HHS Regions,Region 10,2025,2,8174,1299,47,16.4668,15.8919,0.574994
HHS Regions,Region 1,2025,3,8829,1864,111,22.3695,21.1122,1.25722
HHS Regions,Region 2,2025,3,8441,1734,65,21.3126,20.5426,0.770051
HHS Regions,Region 3,2025,3,4863,1024,8,21.2215,21.057,0.164508
HHS Regions,Region 4,2025,3,11237,2212,28,19.9341,19.685,0.249177
HHS Regions,Region 5,2025,3,35719,9649,79,27.2348,27.0136,0.221171
HHS Regions,Region 6,2025,3,15967,4446,43,28.1142,27.8449,0.269305
HHS Regions,Region 7,2025,3,11715,2539,118,22.6803,21.6731,1.00726
HHS Regions,Region 8,2025,3,3482,844,11,24.5549,24.2389,0.31591
HHS Regions,Region 9,2025,3,33450,7209,403,22.7564,21.5516,1.20478
HHS Regions,Region 10,2025,3,7890,1287,60,17.0722,16.3118,0.760456
HHS Regions,Region 1,2025,4,9453,2706,141,30.1174,28.6258,1.49159
HHS Regions,Region 2,2025,4,8581,2362,97,28.6563,27.5259,1.1304
HHS Regions,Region 3,2025,4,4769,1273,24,27.1965,26.6932,0.50325
HHS Regions,Region 4,2025,4,11966,2988,26,25.188,24.9708,0.217282
HHS Regions,Region 5,2025,4,38683,12842,101,33.4591,33.198,0.261097
HHS Regions,Region 6,2025,4,15873,5013,63,31.9788,31.5819,0.3969
HHS Regions,Region 7,2025,4,11778,3170,113,27.874,26.9146,0.959416
HHS Regions,Region 8,2025,4,4004,993,9,25.025,24.8002,0.224775
HHS Regions,Region 9,2025,4,35139,8287,627,25.3678,23.5835,1.78434
HHS Regions,Region 10,2025,4,7974,1681,92,22.2348,21.081,1.15375
HHS Regions,Region 1,2025,5,11041,3422,197,32.7778,30.9936,1.78426
HHS Regions,Region 2,2025,5,9646,2703,144,29.5148,28.022,1.49285
HHS Regions,Region 3,2025,5,5384,1690,28,31.9094,31.3893,0.520059
HHS Regions,Region 4,2025,5,14011,3769,40,27.1858,26.9003,0.28549
HHS Regions,Region 5,2025,5,44378,15330,187,34.9655,34.5441,0.42138
HHS Regions,Region 6,2025,5,20233,7447,102,37.3103,36.8062,0.504127
HHS Regions,Region 7,2025,5,15432,5387,202,36.217,34.908,1.30897
HHS Regions,Region 8,2025,5,3924,1165,15,30.0714,29.6891,0.382263
HHS Regions,Region 9,2025,5,40405,9716,1041,26.6229,24.0465,2.57641
HHS Regions,Region 10,2025,5,9465,2300,157,25.9588,24.3001,1.65874
HHS Regions,Region 1,2025,6,10924,3409,279,33.7605,31.2065,2.55401
HHS Regions,Region 2,2025,6,10064,2864,203,30.475,28.4579,2.01709
HHS Regions,Region 3,2025,6,6069,1971,45,33.218,32.4765,0.741473
HHS Regions,Region 4,2025,6,14362,3753,44,26.4378,26.1315,0.306364
HHS Regions,Region 5,2025,6,46142,16517,266,36.3725,35.796,0.576481
HHS Regions,Region 6,2025,6,20072,6396,135,32.5379,31.8653,0.672579
HHS Regions,Region 7,2025,6,16362,5530,230,35.2035,33.7978,1.4057
HHS Regions,Region 8,2025,6,4985,1509,26,30.7924,30.2708,0.521565
HHS Regions,Region 9,2025,6,39779,8794,1417,25.6693,22.1071,3.56218
HHS Regions,Region 10,2025,6,9641,2393,255,27.466,24.8211,2.64495
HHS Regions,Region 1,2025,7,10102,2688,287,29.4496,26.6086,2.84102
HHS Regions,Region 2,2025,7,9746,2666,251,29.9302,27.3548,2.57542
HHS Regions,Region 3,2025,7,5128,1453,39,29.0952,28.3346,0.76053
HHS Regions,Region 4,2025,7,11193,2172,38,19.7445,19.405,0.339498
HHS Regions,Region 5,2025,7,42231,14235,315,34.4534,33.7075,0.745898
HHS Regions,Region 6,2025,7,17028,4153,125,25.1233,24.3892,0.734085
HHS Regions,Region 7,2025,7,14690,4342,199,30.9122,29.5575,1.35466
HHS Regions,Region 8,2025,7,4806,1263,38,27.0703,26.2797,0.790678
HHS Regions,Region 9,2025,7,36066,6459,1643,22.4644,17.9088,4.55554
HHS Regions,Region 10,2025,7,9665,2114,242,24.3766,21.8727,2.50388
HHS Regions,Region 1,2025,8,8642,1821,313,24.6934,21.0715,3.62185
HHS Regions,Region 2,2025,8,8267,1789,289,25.1361,21.6403,3.49583
HHS Regions,Region 3,2025,8,5143,1191,49,24.1104,23.1577,0.952751
HHS Regions,Region 4,2025,8,9275,1327,45,14.7925,14.3073,0.485175
HHS Regions,Region 5,2025,8,38235,10885,435,29.6064,28.4687,1.1377
HHS Regions,Region 6,2025,8,14381,2838,170,20.9165,19.7344,1.18212
HHS Regions,Region 7,2025,8,12161,2997,157,25.9354,24.6444,1.29101
HHS Regions,Region 8,2025,8,4581,1077,38,24.3397,23.5102,0.829513
HHS Regions,Region 9,2025,8,30864,4257,1776,19.547,13.7928,5.75428
HHS Regions,Region 10,2025,8,10091,2115,340,24.3286,20.9593,3.36934
HHS Regions,Region 1,2025,9,8193,1225,334,19.0284,14.9518,4.07665
HHS Regions,Region 2,2025,9,7920,1215,287,18.9646,15.3409,3.62374
HHS Regions,Region 3,2025,9,6626,1259,70,20.0573,19.0009,1.05644
HHS Regions,Region 4,2025,9,9320,1203,44,13.3798,12.9077,0.472103
HHS Regions,Region 5,2025,9,35162,8090,642,24.8336,23.0078,1.82583
HHS Regions,Region 6,2025,9,15434,2401,196,16.8265,15.5566,1.26992
HHS Regions,Region 7,2025,9,10812,2153,130,21.1154,19.9131,1.20237
HHS Regions,Region 8,2025,9,4369,809,38,19.3866,18.5168,0.869764
HHS Regions,Region 9,2025,9,26859,2747,1597,16.1733,10.2275,5.94587
HHS Regions,Region 10,2025,9,8588,1263,260,17.734,14.7066,3.02748
HHS Regions,Region 1,2025,10,7316,897,427,18.0973,12.2608,5.83652
HHS Regions,Region 2,2025,10,7381,909,301,16.3934,12.3154,4.07804
HHS Regions,Region 3,2025,10,5129,681,124,15.6951,13.2774,2.41763
HHS Regions,Region 4,2025,10,8963,915,65,10.9338,10.2086,0.725204
HHS Regions,Region 5,2025,10,30904,5126,775,19.0946,16.5868,2.50777
HHS Regions,Region 6,2025,10,13580,1762,158,14.1384,12.975,1.16348
HHS Regions,Region 7,2025,10,9531,1428,118,16.2208,14.9827,1.23807
HHS Regions,Region 8,2025,10,4012,577,29,15.1047,14.3819,0.722832
HHS Regions,Region 9,2025,10,22723,1709,1437,13.845,7.52101,6.32399
HHS Regions,Region 10,2025,10,7599,892,243,14.9362,11.7384,3.19779
HHS Regions,Region 1,2025,11,7025,596,502,15.6299,8.48399,7.14591
HHS Regions,Region 2,2025,11,6949,677,333,14.5345,9.74241,4.79206
HHS Regions,Region 3,2025,11,4574,583,147,15.9598,12.746,3.21382
HHS Regions,Region 4,2025,11,8580,760,63,9.59207,8.85781,0.734266
HHS Regions,Region 5,2025,11,27338,3346,859,15.3815,12.2394,3.14215
HHS Regions,Region 6,2025,11,12637,1269,151,11.2368,10.0419,1.1949
HHS Regions,Region 7,2025,11,8530,942,119,12.4385,11.0434,1.39508
HHS Regions,Region 8,2025,11,3777,409,31,11.6495,10.8287,0.820757
HHS Regions,Region 9,2025,11,21518,1353,1349,12.5569,6.28776,6.26917
HHS Regions,Region 10,2025,11,6999,655,225,12.5732,9.35848,3.21474
HHS Regions,Region 1,2025,12,6499,393,517,14.0022,6.04708,7.95507
HHS Regions,Region 2,2025,12,6675,454,366,12.2846,6.8015,5.48315
HHS Regions,Region 3,2025,12,4201,384,194,13.7586,9.14068,4.61795
HHS Regions,Region 4,2025,12,7530,455,70,6.97211,6.0425,0.929615
HHS Regions,Region 5,2025,12,23599,1763,865,11.1361,7.47066,3.66541
HHS Regions,Region 6,2025,12,11207,797,145,8.40546,7.11163,1.29383
HHS Regions,Region 7,2025,12,7235,480,84,7.79544,6.63442,1.16102
HHS Regions,Region 8,2025,12,3315,283,39,9.71342,8.53695,1.17647
HHS Regions,Region 9,2025,12,20234,973,1418,11.8167,4.80874,7.00801
HHS Regions,Region 10,2025,12,6963,524,252,11.1446,7.52549,3.61913
HHS Regions,Region 1,2025,13,6059,242,507,12.3618,3.99406,8.36772
HHS Regions,Region 2,2025,13,6567,318,379,10.6137,4.84239,5.77128
HHS Regions,Region 3,2025,13,3982,239,218,11.4766,6.00201,5.47464
HHS Regions,Region 4,2025,13,6969,376,74,6.45717,5.39532,1.06185
HHS Regions,Region 5,2025,13,21578,1087,816,8.81917,5.03754,3.78163
HHS Regions,Region 6,2025,13,11155,689,168,7.68265,6.1766,1.50605
HHS Regions,Region 7,2025,13,6714,320,106,6.34495,4.76616,1.57879
HHS Regions,Region 8,2025,13,2959,152,64,7.29976,5.13687,2.16289
HHS Regions,Region 9,2025,13,18408,712,1329,11.0876,3.86788,7.21969
HHS Regions,Region 10,2025,13,6328,346,230,9.1024,5.46776,3.63464
HHS Regions,Region 1,2025,14,5780,189,443,10.9343,3.2699,7.66436
HHS Regions,Region 2,2025,14,6404,284,380,10.3685,4.43473,5.93379
HHS Regions,Region 3,2025,14,4013,153,171,8.07376,3.81261,4.26115
HHS Regions,Region 4,2025,14,5877,159,35,3.301,2.70546,0.595542
HHS Regions,Region 5,2025,14,19478,577,811,7.12599,2.96232,4.16367
HHS Regions,Region 6,2025,14,10188,451,173,6.12485,4.42678,1.69808
HHS Regions,Region 7,2025,14,6145,159,122,4.57282,2.58747,1.98535
HHS Regions,Region 8,2025,14,2710,95,41,5.01845,3.50554,1.51292
HHS Regions,Region 9,2025,14,16694,566,1081,9.86582,3.39044,6.47538
HHS Regions,Region 10,2025,14,5550,231,158,7.00901,4.16216,2.84685
HHS Regions,Region 1,2025,15,5507,125,409,9.69675,2.26984,7.42691
HHS Regions,Region 2,2025,15,6263,152,359,8.15903,2.42695,5.73208
HHS Regions,Region 3,2025,15,3752,72,124,5.22388,1.91898,3.3049
HHS Regions,Region 4,2025,15,6057,123,55,2.93875,2.03071,0.90804
HHS Regions,Region 5,2025,15,18227,318,695,5.55769,1.74466,3.81302
HHS Regions,Region 6,2025,15,10431,336,187,5.0139,3.22117,1.79273
HHS Regions,Region 7,2025,15,6201,120,113,3.75746,1.93517,1.82229
HHS Regions,Region 8,2025,15,2561,75,40,4.49043,2.92854,1.56189
HHS Regions,Region 9,2025,15,16040,405,954,8.47257,2.52494,5.94763
HHS Regions,Region 10,2025,15,4942,143,127,5.46338,2.89357,2.56981
HHS Regions,Region 1,2025,16,5032,94,337,8.56518,1.86804,6.69714
HHS Regions,Region 2,2025,16,5743,116,251,6.39039,2.01985,4.37054
HHS Regions,Region 3,2025,16,3073,44,116,5.20664,1.43183,3.77481
HHS Regions,Region 4,2025,16,5964,90,44,2.24681,1.50905,0.73776
HHS Regions,Region 5,2025,16,18041,249,672,5.10504,1.38019,3.72485
HHS Regions,Region 6,2025,16,10369,238,195,4.17591,2.2953,1.88061
HHS Regions,Region 7,2025,16,4636,64,94,3.40811,1.3805,2.02761
HHS Regions,Region 8,2025,16,2431,63,44,4.40148,2.59153,1.80995
HHS Regions,Region 9,2025,16,14549,272,764,7.12076,1.86954,5.25122
HHS Regions,Region 10,2025,16,4896,118,82,4.08497,2.41013,1.67484
HHS Regions,Region 1,2025,17,4627,70,192,5.66242,1.51286,4.14956
HHS Regions,Region 2,2025,17,5521,98,190,5.21645,1.77504,3.44141
HHS Regions,Region 3,2025,17,2902,38,105,4.92764,1.30944,3.61819
HHS Regions,Region 4,2025,17,5959,53,63,1.94664,0.889411,1.05722
HHS Regions,Region 5,2025,17,17068,146,593,4.32974,0.855402,3.47434
HHS Regions,Region 6,2025,17,9767,160,181,3.49135,1.63817,1.85318
HHS Regions,Region 7,2025,17,5682,58,73,2.30553,1.02077,1.28476
HHS Regions,Region 8,2025,17,2373,34,50,3.53982,1.43279,2.10704
HHS Regions,Region 9,2025,17,13460,245,656,6.69391,1.82021,4.8737
HHS Regions,Region 10,2025,17,4877,102,86,3.85483,2.09145,1.76338
HHS Regions,Region 1,2025,18,4365,31,126,3.59679,0.710195,2.8866
HHS Regions,Region 2,2025,18,4728,52,120,3.6379,1.09983,2.53807
HHS Regions,Region 3,2025,18,3223,17,43,1.86162,0.527459,1.33416
HHS Regions,Region 4,2025,18,5546,25,40,1.17202,0.450775,0.721241
HHS Regions,Region 5,2025,18,15833,77,400,3.0127,0.486326,2.52637
HHS Regions,Region 6,2025,18,8978,122,174,3.29695,1.35888,1.93807
HHS Regions,Region 7,2025,18,5252,18,71,1.69459,0.342727,1.35187
HHS Regions,Region 8,2025,18,2170,24,44,3.13364,1.10599,2.02765
HHS Regions,Region 9,2025,18,9853,149,401,5.58206,1.51223,4.06983
HHS Regions,Region 10,2025,18,4475,106,112,4.87151,2.36872,2.50279
HHS Regions,Region 1,2025,19,4017,11,81,2.29027,0.273836,2.01643
HHS Regions,Region 2,2025,19,4377,37,78,2.62737,0.845328,1.78204
HHS Regions,Region 3,2025,19,3009,9,44,1.76138,0.299103,1.46228
HHS Regions,Region 4,2025,19,5613,24,42,1.17584,0.427579,0.748263
HHS Regions,Region 5,2025,19,14155,85,306,2.76227,0.600495,2.16178
HHS Regions,Region 6,2025,19,8145,51,131,2.2345,0.626151,1.60835
HHS Regions,Region 7,2025,19,5003,19,53,1.43914,0.379772,1.05936
HHS Regions,Region 8,2025,19,2234,20,55,3.35721,0.895255,2.46195
HHS Regions,Region 9,2025,19,4494,85,155,5.34045,1.89141,3.44904
HHS Regions,Region 10,2025,19,4587,58,115,3.77153,1.26444,2.50709
HHS Regions,Region 1,2025,20,3871,14,44,1.49832,0.361664,1.13666
HHS Regions,Region 2,2025,20,4228,28,58,2.03406,0.662252,1.37181
HHS Regions,Region 3,2025,20,2959,2,29,1.04765,0.0675904,0.980061
HHS Regions,Region 4,2025,20,5351,17,51,1.27079,0.317698,0.953093
HHS Regions,Region 5,2025,20,13343,37,202,1.7912,0.277299,1.5139
HHS Regions,Region 6,2025,20,8147,60,132,2.3567,0.736467,1.62023
HHS Regions,Region 7,2025,20,4935,13,44,1.15502,0.263425,0.891591
HHS Regions,Region 8,2025,20,1917,6,50,2.92123,0.312989,2.60824
HHS Regions,Region 9,2025,20,4447,49,156,4.60985,1.10187,3.50798
HHS Regions,Region 10,2025,20,4520,57,102,3.5177,1.26106,2.25664
HHS Regions,Region 1,2025,21,3718,12,24,0.968263,0.322754,0.645508
HHS Regions,Region 2,2025,21,3963,17,52,1.74111,0.428968,1.31214
HHS Regions,Region 3,2025,21,2784,2,14,0.574713,0.0718391,0.502874
HHS Regions,Region 4,2025,21,5398,20,38,1.07447,0.370508,0.703964
HHS Regions,Region 5,2025,21,12309,28,103,1.06426,0.227476,0.836786
HHS Regions,Region 6,2025,21,7757,45,154,2.56542,0.580121,1.9853
HHS Regions,Region 7,2025,21,4364,15,25,0.91659,0.343721,0.572869
HHS Regions,Region 8,2025,21,1872,13,52,3.47222,0.694444,2.77778
HHS Regions,Region 9,2025,21,4401,51,139,4.3172,1.15883,3.15837
HHS Regions,Region 10,2025,21,4400,62,113,3.97727,1.40909,2.56818
HHS Regions,Region 1,2025,22,3666,15,18,0.900164,0.409165,0.490998
HHS Regions,Region 2,2025,22,3811,14,30,1.15455,0.367358,0.787195
HHS Regions,Region 3,2025,22,2849,5,8,0.4563,0.1755,0.2808
HHS Regions,Region 4,2025,22,4327,12,23,0.808875,0.277328,0.531546
HHS Regions,Region 5,2025,22,11103,26,74,0.900657,0.234171,0.666487
HHS Regions,Region 6,2025,22,7501,64,174,3.17291,0.85322,2.31969
HHS Regions,Region 7,2025,22,4343,14,13,0.62169,0.322358,0.299332
HHS Regions,Region 8,2025,22,1745,21,56,4.41261,1.20344,3.20917
HHS Regions,Region 9,2025,22,4007,62,101,4.06788,1.54729,2.52059
HHS Regions,Region 10,2025,22,4119,56,99,3.76305,1.35955,2.4035
HHS Regions,Region 1,2025,23,3592,13,9,0.612472,0.361915,0.250557
HHS Regions,Region 2,2025,23,3649,17,24,1.1236,0.465881,0.657714
HHS Regions,Region 3,2025,23,2688,8,8,0.595238,0.297619,0.297619
HHS Regions,Region 4,2025,23,4345,17,20,0.851554,0.391254,0.460299
HHS Regions,Region 5,2025,23,11171,39,76,1.02945,0.349118,0.680333
HHS Regions,Region 6,2025,23,6736,51,133,2.73159,0.757126,1.97447
HHS Regions,Region 7,2025,23,3910,15,8,0.588235,0.383632,0.204604
HHS Regions,Region 8,2025,23,1536,12,28,2.60417,0.78125,1.82292
HHS Regions,Region 9,2025,23,4318,49,97,3.38119,1.13478,2.24641
HHS Regions,Region 10,2025,23,3958,43,67,2.77918,1.08641,1.69277
HHS Regions,Region 1,2025,24,3241,11,7,0.555384,0.339401,0.215983
HHS Regions,Region 2,2025,24,3452,6,16,0.637312,0.173812,0.463499
HHS Regions,Region 3,2025,24,2631,5,11,0.608134,0.190042,0.418092
HHS Regions,Region 4,2025,24,4699,19,23,0.893807,0.404341,0.489466
HHS Regions,Region 5,2025,24,9619,46,43,0.925252,0.47822,0.447032
HHS Regions,Region 6,2025,24,6025,23,69,1.52697,0.381743,1.14523
HHS Regions,Region 7,2025,24,3700,12,5,0.459459,0.324324,0.135135
HHS Regions,Region 8,2025,24,1787,9,12,1.17515,0.503637,0.671517
HHS Regions,Region 9,2025,24,3751,28,63,2.42602,0.746468,1.67955
HHS Regions,Region 10,2025,24,3594,36,68,2.89371,1.00167,1.89204
HHS Regions,Region 1,2025,25,3048,9,4,0.426509,0.295276,0.131234
HHS Regions,Region 2,2025,25,3211,12,7,0.591716,0.373715,0.218001
HHS Regions,Region 3,2025,25,2477,7,2,0.363343,0.2826,0.0807428
HHS Regions,Region 4,2025,25,4372,16,16,0.73193,0.365965,0.365965
HHS Regions,Region 5,2025,25,8690,36,30,0.759494,0.414269,0.345224
HHS Regions,Region 6,2025,25,5286,28,42,1.32425,0.529701,0.794552
HHS Regions,Region 7,2025,25,3585,14,2,0.446304,0.390516,0.055788
HHS Regions,Region 8,2025,25,1545,10,3,0.841424,0.647249,0.194175
HHS Regions,Region 9,2025,25,3620,27,39,1.8232,0.745856,1.07735
HHS Regions,Region 10,2025,25,3597,29,76,2.9191,0.806227,2.11287
HHS Regions,Region 1,2025,26,2993,10,3,0.434347,0.334113,0.100234
HHS Regions,Region 2,2025,26,3104,6,3,0.289948,0.193299,0.0966495
HHS Regions,Region 3,2025,26,2296,3,4,0.304878,0.130662,0.174216
HHS Regions,Region 4,2025,26,3490,10,3,0.372493,0.286533,0.0859599
HHS Regions,Region 5,2025,26,7579,38,4,0.554163,0.501385,0.0527774
HHS Regions,Region 6,2025,26,5101,23,37,1.17624,0.450892,0.725348
HHS Regions,Region 7,2025,26,3568,10,2,0.336323,0.280269,0.0560538
HHS Regions,Region 8,2025,26,1299,5,2,0.538876,0.384911,0.153965
HHS Regions,Region 9,2025,26,2462,27,25,2.1121,1.09667,1.01543
HHS Regions,Region 10,2025,26,3580,40,46,2.40223,1.11732,1.28492
HHS Regions,Region 1,2025,27,2586,10,1,0.425367,0.386698,0.0386698
HHS Regions,Region 2,2025,27,2882,4,5,0.312283,0.138793,0.173491
HHS Regions,Region 3,2025,27,2208,1,3,0.181159,0.0452899,0.13587
HHS Regions,Region 4,2025,27,3712,11,13,0.646552,0.296336,0.350216
HHS Regions,Region 5,2025,27,7632,37,5,0.550314,0.484801,0.0655136
HHS Regions,Region 6,2025,27,4841,24,37,1.26007,0.495765,0.764305
HHS Regions,Region 7,2025,27,3210,12,5,0.529595,0.373832,0.155763
HHS Regions,Region 8,2025,27,1205,4,8,0.995851,0.33195,0.6639
HHS Regions,Region 9,2025,27,3178,28,15,1.35305,0.881057,0.471995
HHS Regions,Region 10,2025,27,3261,30,24,1.65593,0.919963,0.735971
HHS Regions,Region 1,2025,28,2588,11,0,0.425039,0.425039,0
HHS Regions,Region 2,2025,28,2755,10,7,0.61706,0.362976,0.254083
HHS Regions,Region 3,2025,28,1831,5,4,0.491535,0.273075,0.21846
HHS Regions,Region 4,2025,28,3906,14,19,0.844854,0.358423,0.486431
HHS Regions,Region 5,2025,28,8067,23,7,0.371885,0.285112,0.0867733
HHS Regions,Region 6,2025,28,5099,15,30,0.882526,0.294175,0.588351
HHS Regions,Region 7,2025,28,3080,9,6,0.487013,0.292208,0.194805
HHS Regions,Region 8,2025,28,1279,7,3,0.781861,0.547303,0.234558
HHS Regions,Region 9,2025,28,3212,33,25,1.80573,1.0274,0.778331
HHS Regions,Region 10,2025,28,3039,25,19,1.44784,0.822639,0.625206
HHS Regions,Region 1,2025,29,2534,7,1,0.315706,0.276243,0.0394633
HHS Regions,Region 2,2025,29,2764,7,2,0.325615,0.253256,0.0723589
HHS Regions,Region 3,2025,29,1822,5,2,0.384193,0.274424,0.109769
HHS Regions,Region 4,2025,29,3720,18,10,0.752688,0.483871,0.268817
HHS Regions,Region 5,2025,29,7331,11,6,0.231892,0.150048,0.0818442
HHS Regions,Region 6,2025,29,5159,10,12,0.426439,0.193836,0.232603
HHS Regions,Region 7,2025,29,3090,7,3,0.323625,0.226537,0.0970874
HHS Regions,Region 8,2025,29,1118,2,3,0.447227,0.178891,0.268336
HHS Regions,Region 9,2025,29,2936,29,20,1.66894,0.987738,0.681199
HHS Regions,Region 10,2025,29,2929,18,8,0.887675,0.614544,0.273131
HHS Regions,Region 1,2025,30,2560,9,1,0.390625,0.351563,0.0390625
HHS Regions,Region 2,2025,30,2625,12,1,0.495238,0.457143,0.0380952
HHS Regions,Region 3,2025,30,1713,5,0,0.291886,0.291886,0
HHS Regions,Region 4,2025,30,3812,6,7,0.341028,0.157398,0.183631
HHS Regions,Region 5,2025,30,7733,20,2,0.284495,0.258632,0.0258632
HHS Regions,Region 6,2025,30,5349,11,7,0.336511,0.205646,0.130866
HHS Regions,Region 7,2025,30,3233,6,2,0.247448,0.185586,0.061862
HHS Regions,Region 8,2025,30,1127,4,0,0.354925,0.354925,0
HHS Regions,Region 9,2025,30,2971,18,16,1.1444,0.605857,0.538539
HHS Regions,Region 10,2025,30,2915,11,1,0.411664,0.377358,0.0343053
HHS Regions,Region 1,2025,31,2547,10,2,0.471143,0.392619,0.0785238
